silent
"['20', '3', '48', '48', '64', '7', '9']",20=0.0,3=0.0,48=0.0,48=0.0,64=0.0,7=0.0,9=-0.25
"['11', '14', '17', '41', '43', '50', '57']",11=0.0,14=-0.25,17=0.0,41=0.0,43=0.0,50=0.0,57=0.0
"['23', '35', '37', '39', '49', '49', '61']",23=0.0,35=0.0,37=0.5,39=0.0,49=0.0,49=0.0,61=0.0
"['1', '23', '37', '39', '4', '55', '57']",1=0.0,23=0.0,37=0.0,39=0.0,4=0.0,55=-0.25,57=0.0
"['10', '10', '30', '48', '52', '64', '9']",10=0.0,10=0.0,30=0.0,48=0.0,52=0.0,64=0.0,9=0.0
"['23', '25', '27', '54', '62', '62', '64']",23=0.0,25=0.0,27=0.0,54=0.0,62=0.0,62=-0.25,64=0.0
"['26', '29', '3', '31', '32', '58', '64']",26=0.0,29=0.0,3=0.0,31=0.0,32=0.0,58=0.0,64=0.0
"['29', '3', '31', '38', '45', '58', '64']",29=0.0,3=0.0,31=0.0,38=0.0,45=0.0,58=0.0,64=0.5
disturbed
"['16', '28', '34', '46', '5', '50', '61']",16=0.0,28=0.0,34=0.0,46=0.0,5=0.0,50=0.0,61=0.0
"['23', '25', '27', '54', '62', '62', '64']",23=0.0,25=0.0,27=0.0,54=0.0,62=0.0,62=0.0,64=0.0
shy
"['32', '46', '48']",32=0.0,46=0.0,48=0.0
skillful
"['16', '28', '34', '46', '5', '50', '61']",16=0.0,28=0.0,34=0.0,46=0.0,5=0.0,50=0.0,61=0.0
28
"['16', '28', '34', '35', '5', '50', '61']",16=0.0,28=0.0,34=0.0,35=0.0,5=0.5,50=0.0,61=0.0
"['18', '3', '31', '31', '39', '48', '8']",18=0.0,3=-0.25,31=0.0,31=0.0,39=0.0,48=0.0,8=0.0
"['3', '3', '38', '64', '64', '64', '64']",3=0.0,3=0.0,38=-0.25,64=0.0,64=0.0,64=0.0,64=0.0
"['13', '23', '23', '40', '58', '59', '9']",13=0.0,23=0.0,23=0.0,40=0.0,58=0.0,59=0.5,9=0.0
"['10', '36', '39', '40', '40', '46', '54']",10=0.0,36=0.0,39=0.0,40=0.0,40=0.0,46=0.0,54=0.0
"['23', '27', '36', '4', '50', '53', '69']",23=0.0,27=0.0,36=0.0,4=0.5,50=0.0,53=0.0,69=0.0
"['18', '23', '30', '36', '50', '50', '8']",18=0.0,23=0.0,30=0.0,36=0.0,50=0.0,50=0.0,8=0.0
14
"['16', '28', '34', '46', '5', '50', '61']",16=0.0,28=0.0,34=0.0,46=0.0,5=0.0,50=-0.25,61=0.0
"['18', '3', '31', '31', '36', '48', '8']",18=0.0,3=-0.25,31=0.0,31=0.0,36=0.0,48=0.0,8=0.0
"['23', '28', '33', '38', '42', '43', '55']",23=0.0,28=0.0,33=0.0,38=0.0,42=-0.25,43=0.0,55=0.0
"['13', '23', '31', '40', '45', '58', '59']",13=0.0,23=0.0,31=0.0,40=0.0,45=0.0,58=0.0,59=0.5
"['17', '19', '29', '32', '38', '4', '53']",17=0.0,19=0.0,29=0.0,32=0.0,38=0.0,4=0.0,53=0.0
"['11', '14', '40', '41', '43', '50', '57']",11=0.0,14=0.0,40=0.0,41=0.0,43=0.0,50=0.0,57=0.0
"['14', '16', '22', '28', '32', '4', '43']",14=0.0,16=0.0,22=0.0,28=0.0,32=0.0,4=0.0,43=0.0
"['0', '10', '10', '14', '26', '7', '9']",0=0.0,10=0.0,10=0.0,14=0.0,26=0.0,7=0.0,9=0.0
"['25', '27', '28', '54', '62', '62', '64']",25=0.0,27=-0.25,28=0.0,54=0.0,62=0.0,62=0.0,64=0.0
"['3', '31', '32', '48', '52', '63', '64']",3=0.0,31=0.0,32=0.0,48=0.0,52=0.0,63=0.0,64=0.0
"['29', '3', '31', '32', '45', '58', '64']",29=0.0,3=-0.25,31=0.0,32=0.0,45=0.0,58=0.0,64=0.0
"['18', '22', '25', '29', '36', '50', '69']",18=0.0,22=0.0,25=0.0,29=-0.25,36=0.0,50=0.0,69=0.0
handy
"['16', '28', '34', '35', '5', '50', '61']",16=0.0,28=0.0,34=0.0,35=0.0,5=0.0,50=0.0,61=0.0
"['23', '27', '36', '4', '50', '53', '69']",23=0.0,27=0.0,36=0.0,4=0.0,50=0.0,53=0.0,69=0.0
67
"['16', '28', '34', '35', '48', '5', '61']",16=0.0,28=0.0,34=0.0,35=0.0,48=0.0,5=0.0,61=-0.25
"['23', '25', '34', '37', '5', '61', '8']",23=0.0,25=0.5,34=0.0,37=0.0,5=0.0,61=0.0,8=0.0
"['18', '24', '31', '39', '48', '8', '9']",18=0.0,24=0.0,31=0.0,39=-0.25,48=0.0,8=0.0,9=0.0
"['27', '3', '3', '3', '38', '58', '64']",27=0.0,3=0.0,3=0.0,3=0.0,38=0.0,58=-0.25,64=0.0
"['15', '27', '29', '3', '39', '46', '5']",15=0.0,27=0.0,29=0.0,3=0.0,39=0.0,46=0.0,5=0.0
"['27', '27', '30', '43', '46', '47', '62']",27=0.0,27=0.0,30=0.0,43=0.0,46=0.0,47=0.0,62=0.0
"['20', '32', '36', '39', '58', '69', '9']",20=0.0,32=0.0,36=0.0,39=0.5,58=0.0,69=0.0,9=0.0
"['23', '27', '36', '4', '40', '53', '69']",23=0.0,27=0.0,36=-0.25,4=0.0,40=0.0,53=0.0,69=0.0
reliable
"['16', '28', '34', '35', '48', '5', '61']",16=0.0,28=0.0,34=0.0,35=0.0,48=0.0,5=0.0,61=0.0
34
"['16', '24', '28', '34', '35', '5', '61']",16=0.0,24=0.0,28=0.0,34=0.0,35=0.0,5=0.0,61=0.0
"['24', '33', '40', '42', '46', '62', '9']",24=0.0,33=0.0,40=0.0,42=0.0,46=0.0,62=0.0,9=0.5
"['27', '3', '3', '38', '44', '58', '64']",27=0.0,3=0.0,3=0.0,38=0.0,44=0.0,58=0.0,64=0.0
"['3', '38', '44', '52', '58', '64', '64']",3=0.0,38=0.0,44=0.0,52=0.0,58=-0.25,64=0.0,64=0.0
"['13', '21', '23', '40', '49', '62', '69']",13=0.0,21=0.0,23=0.0,40=-0.25,49=0.0,62=0.0,69=0.0
"['1', '20', '24', '29', '48', '5', '64']",1=-0.25,20=0.0,24=0.0,29=0.0,48=0.0,5=0.0,64=0.0
"['2', '43', '43', '44', '45', '50', '56']",2=0.0,43=0.0,43=0.0,44=0.0,45=-0.25,50=0.0,56=0.0
"['2', '43', '43', '44', '45', '49', '56']",2=0.0,43=0.0,43=0.0,44=0.0,45=0.0,49=0.0,56=0.0
"['10', '20', '24', '26', '32', '51', '9']",10=-0.25,20=0.0,24=0.0,26=0.0,32=0.0,51=0.0,9=0.0
"['10', '20', '26', '3', '6', '7', '9']",10=0.0,20=0.0,26=0.0,3=-0.25,6=0.0,7=0.0,9=0.0
"['17', '19', '29', '32', '38', '53', '55']",17=-0.25,19=0.0,29=0.0,32=0.0,38=0.0,53=0.0,55=0.0
"['22', '28', '32', '4', '43', '44', '45']",22=0.0,28=0.0,32=0.0,4=-0.25,43=0.0,44=0.0,45=0.0
"['10', '14', '26', '48', '52', '7', '9']",10=0.0,14=0.0,26=0.0,48=0.0,52=0.0,7=0.0,9=0.0
"['0', '10', '5', '5', '7', '9', '9']",0=0.0,10=0.0,5=0.0,5=0.0,7=0.0,9=0.0,9=0.0
"['12', '31', '36', '38', '45', '58', '66']",12=0.0,31=0.0,36=0.0,38=0.0,45=0.0,58=0.0,66=0.0
clean
"['32', '52', '9']",32=0.0,52=0.0,9=0.0
"['10', '20', '24', '26', '32', '51', '9']",10=0.0,20=0.0,24=0.0,26=0.0,32=0.0,51=0.0,9=0.0
disappointing
"['16', '24', '28', '34', '35', '5', '61']",16=0.0,24=0.0,28=0.0,34=0.0,35=0.0,5=0.0,61=0.0
29
"['16', '23', '24', '28', '34', '5', '61']",16=0.0,23=0.0,24=0.0,28=0.0,34=0.0,5=-0.25,61=0.0
"['16', '23', '28', '34', '5', '61', '64']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,61=0.0,64=-0.25
"['11', '13', '29', '33', '62', '66', '9']",11=0.0,13=0.0,29=-0.25,33=0.0,62=0.0,66=0.0,9=0.0
"['18', '23', '31', '34', '39', '39', '47']",18=0.0,23=-0.25,31=0.0,34=0.0,39=0.0,39=0.0,47=0.0
"['15', '18', '23', '31', '39', '47', '65']",15=-0.25,18=0.0,23=0.0,31=0.0,39=0.0,47=0.0,65=0.0
"['18', '23', '28', '33', '47', '56', '65']",18=0.0,23=0.0,28=0.0,33=0.0,47=0.0,56=0.0,65=0.0
"['23', '33', '38', '42', '43', '50', '69']",23=0.0,33=0.0,38=0.0,42=0.0,43=0.0,50=0.0,69=0.0
"['19', '20', '3', '48', '55', '62', '64']",19=0.0,20=0.0,3=0.5,48=0.0,55=0.0,62=0.0,64=0.0
"['13', '23', '40', '49', '59', '62', '9']",13=0.0,23=0.0,40=0.0,49=0.0,59=-0.25,62=0.0,9=0.0
"['23', '25', '39', '45', '48', '5', '61']",23=0.0,25=0.0,39=0.0,45=0.0,48=0.0,5=0.0,61=0.0
"['2', '43', '43', '44', '45', '56', '69']",2=0.0,43=0.0,43=0.0,44=0.0,45=0.0,56=0.0,69=0.5
"['10', '20', '3', '48', '6', '7', '9']",10=0.0,20=0.0,3=0.0,48=0.0,6=0.0,7=0.0,9=0.0
"['20', '3', '38', '52', '64', '9', '9']",20=0.0,3=0.0,38=0.0,52=-0.25,64=0.0,9=0.0,9=0.0
"['12', '16', '19', '38', '46', '53', '55']",12=0.0,16=0.0,19=0.0,38=0.0,46=0.0,53=0.0,55=0.0
"['32', '4', '4', '43', '6', '64', '7']",32=0.0,4=0.0,4=-0.25,43=0.0,6=0.0,64=0.0,7=0.0
"['23', '26', '37', '49', '61', '9', '9']",23=0.0,26=0.0,37=0.0,49=0.0,61=0.0,9=0.0,9=0.0
"['10', '25', '36', '5', '7', '9', '9']",10=0.0,25=0.0,36=0.0,5=0.0,7=0.0,9=0.0,9=0.0
"['1', '15', '2', '37', '61', '64', '64']",1=0.0,15=0.0,2=0.0,37=0.0,61=0.0,64=0.0,64=-0.25
"['19', '47', '54', '55', '59', '69', '9']",19=0.0,47=0.0,54=-0.25,55=0.0,59=0.0,69=0.0,9=0.0
"['16', '26', '34', '47', '57', '69', '7']",16=0.0,26=0.0,34=0.0,47=0.0,57=0.0,69=0.0,7=-0.25
39
"['16', '24', '28', '34', '35', '5', '61']",16=0.0,24=0.0,28=0.0,34=0.0,35=0.0,5=-0.25,61=0.0
"['10', '33', '40', '46', '51', '64', '9']",10=0.0,33=0.0,40=0.0,46=0.0,51=-0.25,64=0.0,9=0.0
"['23', '25', '3', '39', '48', '5', '62']",23=0.0,25=0.0,3=0.0,39=0.0,48=0.5,5=0.0,62=0.0
"['16', '27', '29', '3', '39', '46', '5']",16=0.0,27=0.0,29=0.0,3=-0.25,39=0.0,46=0.0,5=0.0
"['20', '34', '40', '44', '52', '62', '64']",20=0.0,34=0.0,40=0.0,44=0.0,52=0.0,62=-0.25,64=0.0
"['2', '43', '43', '44', '45', '49', '56']",2=0.0,43=0.5,43=0.0,44=0.0,45=0.0,49=0.0,56=0.0
"['11', '14', '20', '40', '43', '50', '57']",11=0.5,14=0.0,20=0.0,40=0.0,43=0.0,50=0.0,57=0.0
"['22', '27', '32', '4', '43', '44', '45']",22=0.0,27=0.0,32=0.0,4=0.0,43=0.0,44=0.0,45=0.5
"['1', '2', '37', '48', '6', '61', '67']",1=0.0,2=0.0,37=0.0,48=0.0,6=0.0,61=0.0,67=-0.25
"['16', '20', '26', '34', '47', '69', '7']",16=0.0,20=-0.25,26=0.0,34=0.0,47=0.0,69=0.0,7=0.0
"['27', '27', '36', '4', '40', '53', '69']",27=0.0,27=0.0,36=0.0,4=0.5,40=0.0,53=0.0,69=0.0
"['23', '23', '3', '30', '36', '53', '8']",23=0.0,23=0.0,3=0.0,30=0.0,36=0.0,53=0.0,8=0.0
sensible
"['16', '23', '24', '28', '34', '5', '61']",16=0.0,23=0.0,24=0.0,28=0.0,34=0.0,5=0.0,61=0.0
24
"['16', '23', '28', '34', '49', '5', '61']",16=0.0,23=0.0,28=0.0,34=0.0,49=0.0,5=0.0,61=-0.25
"['10', '13', '33', '46', '51', '64', '9']",10=0.5,13=0.0,33=0.0,46=0.0,51=0.0,64=0.0,9=0.0
"['28', '3', '40', '40', '46', '50', '54']",28=0.0,3=0.0,40=0.0,40=0.0,46=0.0,50=0.0,54=0.0
terrible
"['16', '23', '28', '34', '49', '5', '61']",16=0.0,23=0.0,28=0.0,34=0.0,49=0.0,5=0.0,61=0.0
"['10', '13', '33', '46', '51', '64', '9']",10=0.0,13=0.0,33=0.0,46=0.0,51=0.0,64=0.0,9=0.0
15
"['16', '23', '28', '34', '5', '60', '61']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,60=0.0,61=0.0
"['18', '23', '31', '39', '39', '47', '48']",18=0.0,23=0.0,31=0.0,39=-0.25,39=0.0,47=0.0,48=0.0
"['23', '26', '28', '3', '40', '58', '59']",23=-0.25,26=0.0,28=0.0,3=0.0,40=0.0,58=0.0,59=0.0
"['10', '10', '30', '48', '52', '64', '9']",10=0.0,10=0.0,30=0.0,48=-0.25,52=0.0,64=0.0,9=0.0
"['31', '32', '43', '48', '52', '63', '64']",31=0.0,32=0.0,43=-0.25,48=0.0,52=0.0,63=0.0,64=0.0
"['29', '3', '31', '45', '58', '64', '66']",29=0.0,3=0.0,31=0.0,45=0.0,58=0.0,64=0.0,66=0.0
grungy
"['25', '29', '29']",25=0.0,29=0.0,29=0.0
tormenting
"['16', '23', '28', '34', '5', '60', '61']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,60=0.0,61=0.0
51
"['16', '23', '28', '34', '5', '59', '61']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,59=0.0,61=0.5
"['1', '11', '24', '33', '46', '62', '9']",1=0.0,11=0.0,24=0.0,33=0.0,46=0.0,62=-0.25,9=0.0
"['15', '18', '23', '31', '39', '47', '48']",15=0.0,18=0.0,23=0.0,31=0.0,39=0.0,47=0.0,48=0.0
"['40', '43', '44', '45', '45', '50', '56']",40=0.5,43=0.0,44=0.0,45=0.0,45=0.0,50=0.0,56=0.0
"['18', '22', '25', '36', '47', '50', '69']",18=0.0,22=0.0,25=0.0,36=0.0,47=0.0,50=-0.25,69=0.0
6
"['16', '23', '28', '34', '5', '60', '61']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,60=0.0,61=0.5
"['1', '24', '40', '48', '8', '9', '9']",1=0.0,24=0.0,40=0.0,48=-0.25,8=0.0,9=0.0,9=0.0
"['3', '3', '38', '44', '52', '58', '64']",3=0.0,3=0.0,38=-0.25,44=0.0,52=0.0,58=0.0,64=0.0
"['1', '29', '37', '53', '57', '64', '64']",1=0.0,29=0.0,37=0.0,53=0.0,57=0.0,64=-0.25,64=0.0
"['19', '26', '31', '32', '49', '60', '9']",19=0.0,26=0.0,31=0.5,32=0.0,49=0.0,60=0.0,9=0.0
"['17', '38', '48', '50', '57', '62', '62']",17=0.0,38=0.0,48=0.0,50=0.0,57=0.5,62=0.0,62=0.0
"['16', '20', '26', '34', '41', '69', '7']",16=0.0,20=0.5,26=0.0,34=0.0,41=0.0,69=0.0,7=0.0
"['36', '36', '4', '50', '53', '54', '69']",36=0.0,36=0.0,4=0.5,50=0.0,53=0.0,54=0.0,69=0.0
speedy
"['16', '23', '28', '34', '5', '59', '61']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,59=0.0,61=0.0
"['40', '43', '44', '45', '45', '50', '56']",40=0.0,43=0.0,44=0.0,45=0.0,45=0.0,50=0.0,56=0.0
48
"['16', '23', '28', '34', '34', '5', '61']",16=0.0,23=0.0,28=0.0,34=0.0,34=0.0,5=0.0,61=0.5
"['17', '24', '3', '31', '36', '47', '69']",17=0.0,24=-0.25,3=0.0,31=0.0,36=0.0,47=0.0,69=0.0
"['3', '31', '31', '36', '47', '48', '69']",3=0.0,31=0.0,31=0.0,36=0.0,47=0.5,48=0.0,69=0.0
"['18', '31', '31', '39', '48', '5', '8']",18=-0.25,31=0.0,31=0.0,39=0.0,48=0.0,5=0.0,8=0.0
"['11', '13', '29', '33', '43', '66', '9']",11=-0.25,13=0.0,29=0.0,33=0.0,43=0.0,66=0.0,9=0.0
"['15', '18', '23', '33', '39', '47', '65']",15=0.0,18=0.0,23=-0.25,33=0.0,39=0.0,47=0.0,65=0.0
"['13', '23', '32', '40', '49', '62', '9']",13=0.0,23=0.0,32=0.0,40=0.0,49=0.0,62=-0.25,9=0.0
"['13', '23', '40', '58', '59', '62', '9']",13=0.0,23=0.0,40=0.0,58=-0.25,59=0.0,62=0.0,9=0.0
"['23', '25', '3', '39', '45', '48', '5']",23=0.0,25=0.0,3=0.0,39=0.5,45=0.0,48=0.0,5=0.0
"['23', '25', '39', '45', '48', '5', '61']",23=0.0,25=0.0,39=0.0,45=-0.25,48=0.0,5=0.0,61=0.0
"['15', '22', '32', '4', '43', '45', '9']",15=0.5,22=0.0,32=0.0,4=0.0,43=0.0,45=0.0,9=0.0
"['23', '28', '3', '37', '39', '49', '61']",23=0.0,28=0.0,3=0.0,37=0.0,39=0.0,49=-0.25,61=0.0
"['23', '27', '48', '54', '62', '62', '64']",23=0.0,27=0.0,48=0.0,54=0.0,62=0.0,62=-0.25,64=0.0
"['1', '27', '34', '37', '5', '61', '9']",1=0.0,27=0.0,34=0.5,37=0.0,5=0.0,61=0.0,9=0.0
"['1', '2', '37', '37', '48', '54', '67']",1=0.0,2=-0.25,37=0.0,37=0.0,48=0.0,54=0.0,67=0.0
"['1', '2', '37', '48', '54', '61', '67']",1=0.0,2=-0.25,37=0.0,48=0.0,54=0.0,61=0.0,67=0.0
"['3', '36', '40', '40', '46', '50', '54']",3=-0.25,36=0.0,40=0.0,40=0.0,46=0.0,50=0.0,54=0.0
"['19', '27', '31', '53', '55', '59', '69']",19=0.0,27=0.0,31=0.0,53=0.0,55=0.0,59=0.0,69=-0.25
"['18', '22', '29', '36', '50', '69', '8']",18=0.0,22=0.0,29=0.0,36=0.0,50=0.0,69=0.0,8=0.0
"['23', '23', '30', '36', '50', '50', '8']",23=0.0,23=0.5,30=0.0,36=0.0,50=0.0,50=0.0,8=0.0
natural
"['16', '23', '28', '34', '34', '5', '61']",16=0.0,23=0.0,28=0.0,34=0.0,34=0.0,5=0.0,61=0.0
"['1', '2', '37', '37', '48', '54', '67']",1=0.0,2=0.0,37=0.0,37=0.0,48=0.0,54=0.0,67=0.0
0
"['16', '23', '28', '34', '5', '61', '64']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,61=0.0,64=0.0
"['43', '43', '44', '45', '45', '50', '56']",43=0.0,43=0.0,44=0.0,45=0.0,45=0.0,50=0.0,56=0.0
"['10', '20', '3', '48', '6', '7', '9']",10=0.0,20=0.5,3=0.0,48=0.0,6=0.0,7=0.0,9=0.0
frustrating
"['10', '24', '9']",10=0.0,24=0.0,9=0.0
practical
"['16', '23', '28', '34', '5', '61', '64']",16=0.0,23=0.0,28=0.0,34=0.0,5=0.0,61=0.0,64=0.0
"['18', '23', '31', '34', '39', '39', '47']",18=0.0,23=0.0,31=0.0,34=0.0,39=0.0,39=0.0,47=0.0
squeaky clean
"['16', '23', '25', '28', '34', '5', '61']",16=0.0,23=0.0,25=0.0,28=0.0,34=0.0,5=0.0,61=0.0
65
"['23', '25', '28', '34', '37', '5', '61']",23=0.0,25=0.0,28=-0.25,34=0.0,37=0.0,5=0.0,61=0.0
"['15', '18', '23', '32', '33', '47', '65']",15=0.0,18=0.0,23=0.0,32=0.0,33=0.0,47=0.0,65=-0.25
"['27', '34', '40', '44', '45', '49', '56']",27=0.0,34=0.0,40=0.0,44=0.0,45=0.0,49=0.0,56=-0.25
"['11', '20', '38', '43', '51', '57', '62']",11=0.0,20=0.0,38=-0.25,43=0.0,51=0.0,57=0.0,62=0.0
"['27', '28', '49', '62', '62', '64', '9']",27=0.0,28=0.0,49=0.0,62=0.0,62=-0.25,64=0.0,9=0.0
spicy
"['23', '25', '28', '34', '37', '5', '61']",23=0.0,25=0.0,28=0.0,34=0.0,37=0.0,5=0.0,61=0.0
55
"['23', '25', '34', '37', '5', '61', '8']",23=0.0,25=0.0,34=0.0,37=0.0,5=0.0,61=0.0,8=0.0
"['27', '3', '3', '48', '58', '62', '64']",27=0.0,3=0.0,3=0.0,48=-0.25,58=0.0,62=0.0,64=0.0
"['16', '16', '23', '27', '3', '39', '5']",16=0.0,16=0.0,23=0.0,27=0.0,3=0.0,39=0.0,5=0.0
"['16', '18', '28', '32', '4', '43', '7']",16=0.0,18=0.0,28=0.0,32=0.0,4=0.5,43=0.0,7=0.0
eternal
"['45', '55', '9']",45=0.0,55=0.0,9=0.0
goofy
"['23', '25', '34', '37', '5', '61', '8']",23=0.0,25=0.0,34=0.0,37=0.0,5=0.0,61=0.0,8=0.0
"['18', '24', '31', '39', '48', '8', '9']",18=0.0,24=0.0,31=0.0,39=0.0,48=0.0,8=0.0,9=0.0
"['23', '27', '36', '4', '40', '53', '69']",23=0.0,27=0.0,36=0.0,4=0.0,40=0.0,53=0.0,69=0.0
47
"['23', '25', '34', '37', '40', '61', '8']",23=-0.25,25=0.0,34=0.0,37=0.0,40=0.0,61=0.0,8=0.0
"['11', '24', '33', '39', '46', '62', '9']",11=-0.25,24=0.0,33=0.0,39=0.0,46=0.0,62=0.0,9=0.0
"['15', '18', '23', '3', '31', '39', '47']",15=0.0,18=0.0,23=0.0,3=0.0,31=0.0,39=0.0,47=-0.25
"['10', '20', '24', '26', '6', '7', '9']",10=0.0,20=0.0,24=0.5,26=0.0,6=0.0,7=0.0,9=0.0
"['1', '23', '37', '39', '4', '46', '57']",1=0.0,23=0.0,37=0.0,39=0.0,4=0.0,46=-0.25,57=0.0
"['11', '12', '31', '4', '45', '48', '58']",11=0.0,12=0.0,31=0.0,4=0.0,45=0.0,48=0.0,58=0.0
"['11', '20', '32', '41', '47', '51', '69']",11=0.0,20=0.0,32=0.0,41=0.0,47=0.0,51=0.0,69=0.0
"['18', '22', '29', '36', '50', '69', '8']",18=-0.25,22=0.0,29=0.0,36=0.0,50=0.0,69=0.0,8=0.0
nasty
"['23', '25', '34', '37', '40', '61', '8']",23=0.0,25=0.0,34=0.0,37=0.0,40=0.0,61=0.0,8=0.0
"['11', '24', '33', '39', '46', '62', '9']",11=0.0,24=0.0,33=0.0,39=0.0,46=0.0,62=0.0,9=0.0
"['15', '18', '23', '3', '31', '39', '47']",15=0.0,18=0.0,23=0.0,3=0.0,31=0.0,39=0.0,47=0.0
49
"['23', '25', '34', '37', '40', '45', '8']",23=0.0,25=0.0,34=0.0,37=-0.25,40=0.0,45=0.0,8=0.0
"['24', '3', '31', '31', '36', '47', '69']",24=0.0,3=0.0,31=-0.25,31=0.0,36=0.0,47=0.0,69=0.0
"['11', '24', '29', '33', '39', '62', '9']",11=0.0,24=0.0,29=0.0,33=0.0,39=0.0,62=0.0,9=0.0
"['12', '19', '29', '38', '53', '55', '8']",12=0.0,19=0.0,29=0.0,38=0.0,53=0.0,55=0.0,8=0.0
"['11', '20', '38', '40', '43', '51', '57']",11=0.0,20=0.0,38=0.0,40=-0.25,43=0.0,51=0.0,57=0.0
"['16', '22', '28', '32', '4', '43', '45']",16=0.0,22=0.0,28=0.0,32=0.5,4=0.0,43=0.0,45=0.0
"['15', '22', '32', '4', '43', '45', '69']",15=0.0,22=0.0,32=0.0,4=0.0,43=0.0,45=-0.25,69=0.0
"['26', '3', '31', '32', '48', '52', '64']",26=0.0,3=0.0,31=0.0,32=0.0,48=0.5,52=0.0,64=0.0
"['16', '19', '36', '39', '58', '69', '9']",16=0.0,19=0.0,36=0.0,39=0.0,58=0.0,69=0.0,9=0.0
perky
"['23', '25', '34', '37', '40', '45', '8']",23=0.0,25=0.0,34=0.0,37=0.0,40=0.0,45=0.0,8=0.0
9
"['23', '25', '30', '34', '40', '45', '8']",23=0.0,25=0.0,30=0.0,34=0.0,40=0.0,45=0.0,8=0.0
"['18', '31', '39', '40', '48', '8', '9']",18=0.0,31=0.0,39=0.0,40=0.0,48=0.0,8=0.0,9=-0.25
"['16', '23', '3', '39', '48', '5', '62']",16=0.0,23=0.0,3=0.0,39=0.0,48=0.0,5=-0.25,62=0.0
