fresh
"['14', '23', '27', '3', '37', '59', '73']",14=0.0,23=0.0,27=-0.25,3=0.0,37=0.0,59=0.0,73=0.0
"['12', '13', '27', '51', '59', '63', '65']",12=0.0,13=0.0,27=0.0,51=0.5,59=0.0,63=0.0,65=0.0
"['11', '14', '24', '42', '45', '54', '9']",11=0.0,14=0.0,24=0.0,42=0.0,45=-0.25,54=0.0,9=0.0
"['41', '43', '46', '58', '64', '7', '9']",41=0.0,43=0.0,46=0.0,58=0.0,64=0.0,7=0.0,9=0.5
"['12', '14', '16', '26', '57', '6', '70']",12=0.0,14=0.0,16=0.0,26=0.0,57=0.0,6=-0.25,70=0.0
"['23', '24', '4', '41', '54', '55', '68']",23=0.0,24=0.0,4=0.0,41=0.0,54=0.0,55=0.0,68=0.0
"['12', '23', '54', '56', '67', '7', '8']",12=0.0,23=0.0,54=0.0,56=0.0,67=-0.25,7=0.0,8=0.0
"['24', '6', '61', '68', '70', '73', '9']",24=0.0,6=0.0,61=0.0,68=0.0,70=0.0,73=0.0,9=0.0
"['11', '14', '16', '31', '35', '51', '57']",11=0.0,14=0.0,16=-0.25,31=0.0,35=0.0,51=0.0,57=0.0
"['11', '34', '47', '54', '7', '70', '9']",11=-0.25,34=0.0,47=0.0,54=0.0,7=0.0,70=0.0,9=0.0
"['12', '25', '27', '3', '34', '39', '53']",12=0.0,25=0.0,27=0.0,3=0.0,34=0.0,39=-0.25,53=0.0
"['10', '14', '35', '40', '44', '65', '67']",10=0.0,14=-0.25,35=0.0,40=0.0,44=0.0,65=0.0,67=0.0
"['10', '13', '30', '35', '40', '44', '65']",10=0.0,13=0.0,30=0.0,35=0.0,40=0.0,44=0.5,65=0.0
"['10', '30', '32', '35', '40', '44', '65']",10=0.0,30=0.0,32=0.0,35=0.0,40=0.0,44=-0.25,65=0.0
"['17', '24', '40', '6', '64', '64', '71']",17=-0.25,24=0.0,40=0.0,6=0.0,64=0.0,64=0.0,71=0.0
"['13', '13', '22', '22', '31', '44', '6']",13=-0.25,13=0.0,22=0.0,22=0.0,31=0.0,44=0.0,6=0.0
"['12', '24', '37', '37', '47', '56', '6']",12=0.0,24=0.0,37=0.0,37=-0.25,47=0.0,56=0.0,6=0.0
"['15', '22', '41', '42', '6', '63', '9']",15=0.0,22=0.0,41=0.0,42=0.0,6=0.0,63=-0.25,9=0.0
"['13', '15', '22', '49', '53', '6', '9']",13=0.0,15=0.0,22=0.0,49=0.0,53=0.0,6=0.0,9=0.5
short & stout
"['14', '23', '27', '3', '37', '59', '73']",14=0.0,23=0.0,27=0.0,3=0.0,37=0.0,59=0.0,73=0.0
44
"['14', '27', '3', '37', '59', '60', '73']",14=0.0,27=0.0,3=0.0,37=0.0,59=0.0,60=0.0,73=0.0
"['14', '27', '34', '37', '59', '64', '73']",14=0.0,27=0.0,34=0.0,37=0.0,59=0.0,64=-0.25,73=0.0
"['11', '20', '24', '42', '45', '45', '53']",11=0.0,20=0.0,24=0.0,42=0.0,45=0.0,45=0.5,53=0.0
"['30', '41', '43', '52', '64', '7', '9']",30=0.0,41=0.0,43=-0.25,52=0.0,64=0.0,7=0.0,9=0.0
"['0', '30', '41', '44', '48', '57', '67']",0=0.0,30=0.0,41=0.0,44=0.0,48=0.0,57=0.0,67=-0.25
"['19', '24', '26', '29', '39', '63', '64']",19=0.0,24=0.0,26=-0.25,29=0.0,39=0.0,63=0.0,64=0.0
"['11', '13', '14', '39', '41', '51', '52']",11=0.5,13=0.0,14=0.0,39=0.0,41=0.0,51=0.0,52=0.0
"['11', '38', '47', '57', '67', '7', '70']",11=0.0,38=0.0,47=0.0,57=0.0,67=-0.25,7=0.0,70=0.0
"['16', '3', '39', '50', '53', '53', '9']",16=0.0,3=0.0,39=0.0,50=0.0,53=0.0,53=-0.25,9=0.0
"['12', '21', '22', '22', '25', '45', '65']",12=0.0,21=0.0,22=0.0,22=0.0,25=0.0,45=0.5,65=0.0
"['24', '33', '40', '6', '64', '64', '71']",24=0.0,33=0.0,40=0.0,6=0.0,64=0.0,64=0.5,71=0.0
busy
"['12', '15', '72']",12=0.0,15=0.0,72=0.0
"['11', '38', '47', '57', '67', '7', '70']",11=0.0,38=0.0,47=0.0,57=0.0,67=0.0,7=0.0,70=0.0
great
"['14', '27', '3', '37', '59', '60', '73']",14=0.0,27=0.0,3=0.0,37=0.0,59=0.0,60=0.0,73=0.0
68
"['14', '27', '3', '37', '41', '59', '73']",14=0.0,27=0.0,3=0.5,37=0.0,41=0.0,59=0.0,73=0.0
"['14', '16', '40', '44', '59', '72', '9']",14=0.0,16=0.0,40=0.0,44=0.0,59=0.0,72=0.0,9=-0.25
"['27', '30', '41', '42', '44', '6', '67']",27=0.5,30=0.0,41=0.0,42=0.0,44=0.0,6=0.0,67=0.0
"['19', '2', '24', '41', '54', '55', '68']",19=0.0,2=-0.25,24=0.0,41=0.0,54=0.0,55=0.0,68=0.0
"['11', '14', '16', '31', '35', '41', '51']",11=0.0,14=0.0,16=0.0,31=0.0,35=0.0,41=0.0,51=0.0
"['12', '29', '63', '65', '67', '73', '9']",12=0.0,29=0.0,63=0.0,65=0.0,67=-0.25,73=0.0,9=0.0
52
"['14', '27', '3', '37', '59', '60', '73']",14=0.0,27=0.0,3=0.0,37=0.0,59=0.0,60=0.0,73=0.5
"['30', '43', '49', '52', '64', '7', '9']",30=0.0,43=0.0,49=0.0,52=0.0,64=-0.25,7=0.0,9=0.0
"['12', '14', '16', '26', '57', '6', '70']",12=0.0,14=0.0,16=0.0,26=0.0,57=0.0,6=0.0,70=0.0
"['11', '24', '42', '44', '46', '54', '64']",11=0.0,24=0.0,42=-0.25,44=0.0,46=0.0,54=0.0,64=0.0
"['24', '27', '34', '42', '5', '53', '64']",24=0.0,27=0.0,34=0.0,42=0.0,5=0.0,53=0.0,64=0.0
"['12', '16', '21', '22', '22', '25', '45']",12=0.0,16=0.0,21=0.0,22=0.0,22=0.0,25=0.0,45=0.0
"['24', '33', '62', '64', '71', '71', '9']",24=0.0,33=0.0,62=0.0,64=0.0,71=-0.25,71=0.0,9=0.0
bad
"['14', '27', '3', '37', '41', '59', '73']",14=0.0,27=0.0,3=0.0,37=0.0,41=0.0,59=0.0,73=0.0
57
"['14', '27', '3', '37', '41', '59', '73']",14=0.0,27=0.0,3=0.0,37=0.0,41=0.0,59=-0.25,73=0.0
"['11', '16', '24', '33', '45', '47', '47']",11=0.0,16=0.0,24=0.0,33=0.0,45=0.0,47=0.0,47=0.5
"['13', '27', '30', '37', '41', '6', '67']",13=0.0,27=0.0,30=0.0,37=0.0,41=0.0,6=0.0,67=0.0
"['19', '24', '26', '29', '39', '63', '64']",19=0.0,24=0.0,26=0.0,29=0.0,39=0.0,63=0.0,64=0.0
"['3', '6', '61', '68', '70', '73', '9']",3=0.0,6=0.0,61=0.0,68=0.0,70=0.0,73=0.0,9=-0.25
"['11', '21', '34', '47', '50', '67', '70']",11=-0.25,21=0.0,34=0.0,47=0.0,50=0.0,67=0.0,70=0.0
"['17', '24', '25', '31', '6', '64', '71']",17=0.0,24=0.0,25=0.0,31=-0.25,6=0.0,64=0.0,71=0.0
"['15', '22', '27', '5', '64', '65', '66']",15=0.0,22=0.5,27=0.0,5=0.0,64=0.0,65=0.0,66=0.0
"['15', '22', '27', '40', '51', '58', '67']",15=0.0,22=0.0,27=0.5,40=0.0,51=0.0,58=0.0,67=0.0
"['13', '13', '13', '3', '5', '6', '65']",13=0.0,13=0.0,13=0.0,3=0.0,5=0.0,6=-0.25,65=0.0
"['15', '19', '22', '41', '42', '6', '9']",15=-0.25,19=0.0,22=0.0,41=0.0,42=0.0,6=0.0,9=0.0
"['33', '46', '5', '54', '61', '67', '70']",33=0.0,46=0.0,5=0.0,54=0.0,61=0.0,67=0.0,70=0.0
masculine
"['14', '27', '3', '37', '41', '59', '73']",14=0.0,27=0.0,3=0.0,37=0.0,41=0.0,59=0.0,73=0.0
8
"['14', '22', '27', '3', '37', '59', '73']",14=0.0,22=0.0,27=0.0,3=0.0,37=0.0,59=0.0,73=0.0
"['13', '14', '27', '3', '59', '64', '73']",13=0.0,14=0.0,27=0.0,3=0.0,59=0.0,64=0.0,73=0.0
"['13', '14', '16', '17', '18', '40', '72']",13=0.0,14=0.0,16=0.0,17=0.0,18=0.0,40=0.5,72=0.0
"['0', '30', '41', '41', '44', '57', '67']",0=0.0,30=0.0,41=0.0,41=0.5,44=0.0,57=0.0,67=0.0
"['23', '24', '32', '41', '42', '54', '68']",23=0.0,24=0.5,32=0.0,41=0.0,42=0.0,54=0.0,68=0.0
"['12', '40', '5', '56', '67', '7', '8']",12=0.0,40=0.0,5=-0.25,56=0.0,67=0.0,7=0.0,8=0.0
"['10', '13', '35', '40', '44', '65', '67']",10=0.0,13=0.5,35=0.0,40=0.0,44=0.0,65=0.0,67=0.0
"['15', '22', '27', '41', '64', '66', '8']",15=0.0,22=-0.25,27=0.0,41=0.0,64=0.0,66=0.0,8=0.0
"['15', '22', '30', '49', '53', '56', '58']",15=0.0,22=0.0,30=0.0,49=0.0,53=0.0,56=0.0,58=0.0
silky
"['29', '31', '63']",29=0.0,31=0.0,63=0.0
"['13', '14', '16', '17', '18', '40', '72']",13=0.0,14=0.0,16=0.0,17=0.0,18=0.0,40=0.0,72=0.0
"['0', '30', '41', '41', '44', '57', '67']",0=0.0,30=0.0,41=0.0,41=0.0,44=0.0,57=0.0,67=0.0
rich
"['14', '22', '27', '3', '37', '59', '73']",14=0.0,22=0.0,27=0.0,3=0.0,37=0.0,59=0.0,73=0.0
18
"['14', '22', '27', '34', '37', '59', '73']",14=0.0,22=0.0,27=0.0,34=0.0,37=0.0,59=-0.25,73=0.0
"['13', '14', '27', '59', '64', '65', '73']",13=0.0,14=0.0,27=0.0,59=0.0,64=0.5,65=0.0,73=0.0
"['15', '22', '40', '51', '58', '67', '9']",15=0.0,22=0.0,40=-0.25,51=0.0,58=0.0,67=0.0,9=0.0
40
"['14', '22', '27', '3', '37', '59', '73']",14=0.0,22=0.0,27=0.0,3=-0.25,37=0.0,59=0.0,73=0.0
"['14', '27', '37', '59', '64', '65', '73']",14=0.0,27=0.0,37=0.0,59=0.0,64=0.0,65=0.0,73=0.0
"['11', '14', '24', '42', '45', '47', '53']",11=0.0,14=0.0,24=0.0,42=0.0,45=0.0,47=0.0,53=-0.25
"['41', '43', '46', '58', '64', '70', '9']",41=0.0,43=-0.25,46=0.0,58=0.0,64=0.0,70=0.0,9=0.0
"['0', '12', '12', '3', '41', '44', '57']",0=0.0,12=0.0,12=0.0,3=0.0,41=0.0,44=0.0,57=-0.25
"['4', '6', '6', '61', '68', '73', '9']",4=0.0,6=-0.25,6=0.0,61=0.0,68=0.0,73=0.0,9=0.0
"['16', '2', '35', '51', '51', '54', '62']",16=0.0,2=0.0,35=0.0,51=0.0,51=0.0,54=0.0,62=0.0
"['16', '25', '3', '39', '53', '53', '9']",16=0.0,25=0.0,3=0.0,39=-0.25,53=0.0,53=0.0,9=0.0
"['25', '27', '3', '34', '39', '53', '9']",25=0.0,27=0.0,3=0.0,34=0.0,39=0.0,53=0.0,9=0.0
"['15', '24', '33', '64', '71', '71', '9']",15=0.0,24=0.0,33=0.0,64=0.0,71=0.0,71=0.0,9=0.5
"['13', '13', '22', '22', '5', '6', '65']",13=0.0,13=0.0,22=-0.25,22=0.0,5=0.0,6=0.0,65=0.0
"['12', '13', '26', '37', '47', '50', '68']",12=0.0,13=0.0,26=0.0,37=-0.25,47=0.0,50=0.0,68=0.0
"['12', '24', '25', '37', '47', '56', '6']",12=0.0,24=0.0,25=0.0,37=0.0,47=0.0,56=0.0,6=0.0
"['1', '12', '54', '61', '65', '67', '73']",1=0.0,12=0.0,54=0.0,61=0.0,65=0.0,67=0.0,73=0.0
ancient
"['14', '22', '27', '34', '37', '59', '73']",14=0.0,22=0.0,27=0.0,34=0.0,37=0.0,59=0.0,73=0.0
bright
"['14', '27', '34', '37', '59', '64', '73']",14=0.0,27=0.0,34=0.0,37=0.0,59=0.0,64=0.0,73=0.0
"['11', '20', '24', '42', '45', '45', '53']",11=0.0,20=0.0,24=0.0,42=0.0,45=0.0,45=0.0,53=0.0
light & fluffy
"['15', '22', '64']",15=0.0,22=0.0,64=0.0
"['4', '6', '6', '61', '68', '73', '9']",4=0.0,6=0.0,6=0.0,61=0.0,68=0.0,73=0.0,9=0.0
"['29', '6', '63']",29=0.0,6=0.0,63=0.0
gentle
"['14', '27', '37', '59', '64', '65', '73']",14=0.0,27=0.0,37=0.0,59=0.0,64=0.0,65=0.0,73=0.0
"['12', '19', '57', '60', '65', '73', '9']",12=0.0,19=0.0,57=0.0,60=0.0,65=0.0,73=0.0,9=0.0
28
"['14', '27', '37', '59', '64', '65', '73']",14=0.0,27=0.0,37=0.0,59=0.5,64=0.0,65=0.0,73=0.0
"['11', '33', '41', '47', '47', '5', '5']",11=0.0,33=0.0,41=0.0,47=0.0,47=-0.25,5=0.0,5=0.0
"['16', '32', '4', '40', '40', '44', '59']",16=0.0,32=0.0,4=0.0,40=0.0,40=0.5,44=0.0,59=0.0
"['0', '12', '13', '3', '41', '44', '57']",0=0.0,12=0.0,13=0.0,3=0.0,41=-0.25,44=0.0,57=0.0
34
"['14', '27', '37', '59', '64', '65', '73']",14=0.0,27=0.0,37=0.0,59=0.0,64=0.0,65=-0.25,73=0.0
"['12', '13', '27', '59', '63', '65', '66']",12=0.0,13=0.0,27=0.0,59=0.0,63=0.0,65=0.0,66=0.0
"['13', '14', '16', '17', '3', '46', '72']",13=0.0,14=0.0,16=0.0,17=-0.25,3=0.0,46=0.0,72=0.0
"['13', '16', '25', '3', '39', '53', '53']",13=0.0,16=0.0,25=0.0,3=0.0,39=0.0,53=0.0,53=0.0
"['10', '30', '35', '40', '44', '65', '67']",10=0.0,30=0.0,35=0.0,40=0.0,44=0.0,65=0.0,67=0.0
"['15', '21', '21', '32', '40', '54', '66']",15=0.0,21=0.0,21=0.0,32=0.0,40=0.0,54=0.0,66=0.0
"['24', '33', '6', '64', '71', '74', '9']",24=0.0,33=0.0,6=0.0,64=0.0,71=0.0,74=0.0,9=0.0
"['15', '15', '17', '19', '46', '6', '60']",15=0.0,15=0.0,17=0.0,19=0.0,46=-0.25,6=0.0,60=0.0
"['12', '19', '57', '60', '65', '73', '9']",12=0.0,19=0.0,57=0.0,60=-0.25,65=0.0,73=0.0,9=0.0
fat & happy
"['14', '27', '37', '59', '64', '65', '73']",14=0.0,27=0.0,37=0.0,59=0.0,64=0.0,65=0.0,73=0.0
enlightened
"['13', '14', '27', '59', '64', '65', '73']",13=0.0,14=0.0,27=0.0,59=0.0,64=0.0,65=0.0,73=0.0
"['15', '22', '40', '51', '58', '67', '9']",15=0.0,22=0.0,40=0.0,51=0.0,58=0.0,67=0.0,9=0.0
entertaining
"['13', '48', '58']",13=0.0,48=0.0,58=0.0
cuddly
"['13', '14', '27', '3', '59', '64', '73']",13=0.0,14=0.0,27=0.0,3=0.0,59=0.0,64=0.0,73=0.0
"['16', '21', '26', '40', '44', '44', '59']",16=0.0,21=0.0,26=0.0,40=0.0,44=0.0,44=0.0,59=0.0
"['12', '14', '23', '26', '47', '6', '70']",12=0.0,14=0.0,23=0.0,26=0.0,47=0.0,6=0.0,70=0.0
"['25', '30', '74']",25=0.0,30=0.0,74=0.0
19
"['13', '14', '27', '51', '59', '64', '73']",13=0.0,14=-0.25,27=0.0,51=0.0,59=0.0,64=0.0,73=0.0
"['11', '14', '24', '34', '42', '45', '9']",11=0.0,14=0.0,24=0.0,34=0.0,42=0.0,45=0.0,9=0.0
"['24', '28', '43', '49', '57', '64', '9']",24=0.0,28=0.0,43=0.0,49=0.0,57=0.0,64=0.0,9=-0.25
"['13', '37', '41', '48', '49', '6', '67']",13=0.0,37=0.0,41=0.0,48=0.0,49=0.0,6=0.5,67=0.0
"['23', '24', '32', '42', '44', '54', '68']",23=0.0,24=0.0,32=0.0,42=0.0,44=0.0,54=0.0,68=0.0
"['23', '24', '26', '27', '29', '33', '67']",23=0.0,24=-0.25,26=0.0,27=0.0,29=0.0,33=0.0,67=0.0
"['30', '34', '56', '67', '67', '7', '8']",30=0.0,34=0.0,56=0.0,67=0.0,67=-0.25,7=0.0,8=0.0
"['12', '54', '56', '65', '67', '7', '8']",12=0.0,54=0.0,56=0.0,65=0.0,67=0.0,7=-0.25,8=0.0
"['12', '3', '40', '5', '56', '67', '8']",12=0.0,3=0.0,40=0.0,5=0.0,56=0.0,67=0.0,8=0.0
"['11', '14', '17', '39', '41', '51', '52']",11=0.0,14=0.0,17=0.0,39=0.0,41=0.0,51=0.0,52=-0.25
25
"['13', '14', '27', '3', '59', '64', '73']",13=0.0,14=0.0,27=0.0,3=0.0,59=0.0,64=0.0,73=-0.25
"['11', '35', '47', '47', '5', '5', '5']",11=0.0,35=0.0,47=0.5,47=0.0,5=0.0,5=0.0,5=0.0
"['11', '33', '41', '47', '47', '5', '5']",11=0.0,33=0.0,41=0.0,47=0.0,47=0.0,5=0.0,5=0.0
"['11', '24', '42', '45', '45', '53', '54']",11=0.0,24=0.0,42=0.0,45=0.0,45=-0.25,53=0.0,54=0.0
"['16', '21', '26', '40', '44', '44', '59']",16=0.0,21=0.0,26=0.0,40=0.0,44=-0.25,44=0.0,59=0.0
"['28', '43', '49', '51', '57', '64', '9']",28=0.0,43=0.0,49=0.0,51=0.0,57=0.0,64=0.0,9=0.0
"['12', '14', '6', '6', '63', '70', '9']",12=0.0,14=0.0,6=0.0,6=0.0,63=0.0,70=0.0,9=-0.25
"['12', '14', '23', '26', '47', '6', '70']",12=0.0,14=0.0,23=0.0,26=-0.25,47=0.0,6=0.0,70=0.0
"['19', '23', '24', '26', '27', '29', '39']",19=0.0,23=0.0,24=0.0,26=0.0,27=-0.25,29=0.0,39=0.0
"['30', '6', '61', '68', '70', '73', '9']",30=0.0,6=0.0,61=-0.25,68=0.0,70=0.0,73=0.0,9=0.0
"['11', '14', '16', '31', '35', '41', '51']",11=0.0,14=0.0,16=0.5,31=0.0,35=0.0,41=0.0,51=0.0
"['21', '34', '47', '54', '67', '70', '74']",21=0.0,34=0.0,47=0.0,54=0.0,67=0.0,70=0.0,74=0.0
"['11', '21', '25', '34', '50', '67', '70']",11=0.0,21=0.0,25=0.0,34=0.0,50=0.0,67=0.0,70=0.0
"['13', '16', '25', '3', '39', '53', '53']",13=0.0,16=0.0,25=0.0,3=0.0,39=0.0,53=0.0,53=0.5
"['27', '34', '39', '42', '5', '53', '7']",27=0.0,34=0.0,39=0.0,42=0.0,5=0.0,53=0.0,7=-0.25
"['21', '32', '35', '40', '44', '54', '65']",21=0.0,32=0.0,35=0.0,40=0.0,44=0.0,54=0.0,65=0.0
"['1', '20', '25', '32', '45', '5', '6']",1=-0.25,20=0.0,25=0.0,32=0.0,45=0.0,5=0.0,6=0.0
"['15', '17', '19', '22', '41', '6', '9']",15=0.0,17=0.0,19=0.0,22=0.0,41=0.0,6=0.0,9=0.0
"['15', '22', '4', '49', '53', '6', '9']",15=-0.25,22=0.0,4=0.0,49=0.0,53=0.0,6=0.0,9=0.0
"['15', '22', '4', '49', '53', '55', '9']",15=0.0,22=0.0,4=0.0,49=0.0,53=0.0,55=0.0,9=0.0
jolly
"['13', '14', '27', '51', '59', '64', '73']",13=0.0,14=0.0,27=0.0,51=0.0,59=0.0,64=0.0,73=0.0
45
"['13', '14', '27', '4', '51', '59', '64']",13=0.0,14=0.0,27=0.0,4=-0.25,51=0.0,59=0.0,64=0.0
"['12', '13', '27', '59', '63', '65', '66']",12=0.0,13=0.0,27=-0.25,59=0.0,63=0.0,65=0.0,66=0.0
"['11', '14', '25', '33', '41', '47', '47']",11=0.0,14=0.0,25=0.0,33=-0.25,41=0.0,47=0.0,47=0.0
"['11', '20', '24', '42', '45', '47', '53']",11=0.0,20=-0.25,24=0.0,42=0.0,45=0.0,47=0.0,53=0.0
"['42', '43', '46', '58', '59', '70', '9']",42=0.0,43=0.0,46=0.0,58=0.0,59=0.0,70=-0.25,9=0.0
"['30', '41', '41', '42', '44', '6', '67']",30=0.0,41=0.0,41=0.0,42=0.0,44=0.0,6=0.0,67=0.0
"['12', '13', '23', '47', '6', '62', '71']",12=0.0,13=0.0,23=0.0,47=-0.25,6=0.0,62=0.0,71=0.0
"['16', '25', '27', '34', '39', '53', '53']",16=0.0,25=0.0,27=0.0,34=0.0,39=0.0,53=0.0,53=0.0
"['10', '32', '35', '40', '44', '54', '65']",10=-0.25,32=0.0,35=0.0,40=0.0,44=0.0,54=0.0,65=0.0
"['24', '33', '50', '64', '71', '71', '9']",24=0.0,33=0.0,50=0.0,64=0.0,71=0.0,71=-0.25,9=0.0
"['15', '22', '27', '64', '65', '66', '8']",15=0.0,22=0.0,27=0.0,64=0.0,65=0.0,66=-0.25,8=0.0
"['12', '13', '37', '37', '47', '50', '68']",12=-0.25,13=0.0,37=0.0,37=0.0,47=0.0,50=0.0,68=0.0
"['20', '24', '25', '29', '47', '56', '73']",20=0.0,24=0.0,25=0.0,29=0.0,47=0.0,56=0.0,73=-0.25
"['15', '2', '22', '4', '49', '53', '9']",15=0.0,2=0.0,22=-0.25,4=0.0,49=0.0,53=0.0,9=0.0
powerful
"['13', '14', '27', '4', '51', '59', '64']",13=0.0,14=0.0,27=0.0,4=0.0,51=0.0,59=0.0,64=0.0
"['20', '24', '25', '29', '47', '56', '73']",20=0.0,24=0.0,25=0.0,29=0.0,47=0.0,56=0.0,73=0.0
"['15', '2', '22', '4', '49', '53', '9']",15=0.0,2=0.0,22=0.0,4=0.0,49=0.0,53=0.0,9=0.0
46
"['12', '13', '14', '27', '4', '51', '59']",12=0.0,13=0.0,14=0.0,27=0.0,4=0.0,51=0.0,59=0.0
"['41', '43', '46', '58', '64', '7', '9']",41=0.0,43=0.0,46=0.0,58=-0.25,64=0.0,7=0.0,9=0.0
"['0', '12', '12', '3', '41', '44', '57']",0=0.0,12=0.0,12=0.0,3=0.0,41=0.0,44=0.0,57=0.0
"['0', '13', '3', '41', '44', '57', '67']",0=0.0,13=-0.25,3=0.0,41=0.0,44=0.0,57=0.0,67=0.0
"['23', '24', '41', '42', '54', '55', '68']",23=0.0,24=-0.25,41=0.0,42=0.0,54=0.0,55=0.0,68=0.0
"['19', '24', '26', '27', '29', '39', '64']",19=0.0,24=-0.25,26=0.0,27=0.0,29=0.0,39=0.0,64=0.0
"['15', '23', '27', '29', '33', '33', '67']",15=0.0,23=0.0,27=0.0,29=0.0,33=0.0,33=0.0,67=0.0
"['12', '23', '30', '56', '67', '7', '8']",12=0.0,23=0.0,30=-0.25,56=0.0,67=0.0,7=0.0,8=0.0
"['11', '28', '38', '47', '54', '7', '70']",11=0.0,28=0.0,38=0.0,47=0.0,54=-0.25,7=0.0,70=0.0
"['11', '11', '28', '38', '47', '7', '70']",11=0.0,11=0.0,28=0.0,38=0.0,47=0.0,7=-0.25,70=0.0
"['12', '12', '16', '21', '25', '45', '7']",12=0.0,12=-0.25,16=0.0,21=0.0,25=0.0,45=0.0,7=0.0
"['17', '25', '31', '64', '69', '71', '9']",17=0.0,25=0.0,31=0.0,64=0.0,69=0.0,71=0.0,9=-0.25
"['17', '24', '25', '31', '6', '64', '71']",17=0.0,24=0.0,25=0.0,31=0.0,6=0.0,64=0.0,71=0.0
"['15', '21', '22', '27', '41', '64', '8']",15=0.0,21=0.0,22=0.0,27=0.5,41=0.0,64=0.0,8=0.0
"['15', '21', '22', '27', '41', '67', '8']",15=0.0,21=0.0,22=0.0,27=0.0,41=0.0,67=0.5,8=0.0
"['18', '26', '27', '37', '47', '68', '68']",18=0.0,26=0.0,27=0.0,37=0.0,47=0.0,68=0.0,68=0.0
"['12', '13', '26', '37', '47', '50', '68']",12=0.0,13=0.0,26=0.0,37=0.0,47=0.0,50=0.0,68=0.0
"['15', '22', '30', '49', '53', '58', '9']",15=0.0,22=0.0,30=0.0,49=0.0,53=-0.25,58=0.0,9=0.0
"['12', '29', '60', '61', '65', '73', '9']",12=0.0,29=0.0,60=0.0,61=0.0,65=0.0,73=0.0,9=0.0
sticky
"['13', '48', '8']",13=0.0,48=0.0,8=0.0
"['41', '43', '46', '58', '64', '7', '9']",41=0.0,43=0.0,46=0.0,58=0.0,64=0.0,7=0.0,9=0.0
"['23', '24', '41', '42', '54', '55', '68']",23=0.0,24=0.0,41=0.0,42=0.0,54=0.0,55=0.0,68=0.0
"['11', '28', '38', '47', '54', '7', '70']",11=0.0,28=0.0,38=0.0,47=0.0,54=0.0,7=0.0,70=0.0
sick & tired
"['12', '13', '14', '27', '4', '51', '59']",12=0.0,13=0.0,14=0.0,27=0.0,4=0.0,51=0.0,59=0.0
